,youtube_features,youtube_featurs_No
3560,ima,2.4480160826041755
3561,before the,2.4472754134587604
3562,awesome love,2.44726505161324
3563,welcome to,2.446988312464341
3564,apparently,2.4463397002399567
3565,you ever,2.4463261715128115
3566,may be,2.4444014031513763
3567,plain,2.4441874822607765
3568,and even,2.444178802364223
3569,game and,2.4437077203605715
3570,dont you,2.4423369208896952
3571,mt,2.442066808736168
3572,club,2.4419329186421153
3573,smell,2.4406093934714206
3574,amazing you,2.439337114137296
3575,ur so,2.4392926309380165
3576,protect,2.438994491502977
3577,jason,2.4389359874363925
3578,now and,2.4381352007311183
3579,cake,2.4380846598408947
3580,say you,2.43793043545439
3581,ever heard,2.437906517878204
3582,then they,2.4378747859337047
3583,road,2.437841206350856
3584,toy,2.4358840412705565
3585,but there,2.4357700943245923
3586,my dick,2.43527111396438
3587,more views,2.434926221962073
3588,count,2.4345392415739773
3589,can go,2.4341964929132027
3590,make video,2.433685682627462
3591,girl in,2.4322140603391356
3592,average,2.431872712414413
3593,what makes,2.4313746421815745
3594,it doesnt,2.4311312600069424
3595,you my,2.4286238245427283
3596,jimmy,2.4284095395963403
3597,for sure,2.4281101224860997
3598,have it,2.4280317853328155
3599,pigs,2.427552683192353
3600,relationship,2.427546348381587
3601,shop,2.4260231742842846
3602,canadian,2.4258111955281225
3603,than this,2.425577114806731
3604,stars,2.425532282753449
3605,you live,2.425527702252145
3606,good this,2.424827753455705
3607,you this,2.42449358842118
3608,riding,2.4228075092985204
3609,when people,2.4218222517227543
3610,rainbow,2.421672062961627
3611,bottom,2.421662733275279
3612,bob,2.421028829753086
3613,thought that,2.4209847759949548
3614,spelled,2.4209759171658445
3615,her face,2.420678216307349
3616,general,2.4198493206461005
3617,so so,2.4195631485063585
3618,adam,2.418501596492552
3619,something like,2.4184101872789863
3620,messed up,2.4179565546432142
3621,jam,2.417849873930262
3622,have one,2.417372491022279
3623,husband,2.4171978400051635
3624,99,2.4166218265111272
3625,hearts,2.415846788383393
3626,who else,2.414568294855786
3627,lived,2.4137274221306337
3628,know they,2.413501166858491
3629,be one,2.413319457438398
3630,was pretty,2.4131783283495647
3631,taylor swift,2.412909005597112
3632,meat,2.412770404876218
3633,bush,2.412388094292745
3634,here to,2.4120345275149786
3635,you call,2.4119348271405605
3636,boom,2.410454501982196
3637,the us,2.4104501742821203
3638,for his,2.410374502617124
3639,pet,2.410316963734058
3640,imma,2.409890124105912
3641,enjoy the,2.409672152806394
3642,girl that,2.409368841934265
3643,heaven,2.4092889945115
3644,interested,2.4092268063374074
3645,understand the,2.4087273551665893
3646,have done,2.4085926261328403
3647,skype,2.408369240937705
3648,how come,2.4082721185978557
3649,cute love,2.4079589508631174
3650,ron,2.407140683104644
3651,new york,2.4069137515672545
3652,just had,2.4064170131178804
3653,fucken,2.4063951343698413
3654,bomb,2.4051410907392903
3655,but have,2.404706317995316
3656,is at,2.404218350976409
3657,get in,2.403174913770684
3658,it made,2.403038051675988
3659,smosh,2.4028854889077866
3660,delete,2.4028439445915795
3661,and her,2.4026779544545733
3662,duty,2.4025133370040526
3663,chose,2.402486726510131
3664,half of,2.40190328209856
3665,talkin,2.4007264789793052
3666,it she,2.3987914227011315
3667,black guy,2.39867040653306
3668,peter,2.3979364032302386
3669,good video,2.396966475761491
3670,kid is,2.3944052330555987
3671,land,2.394187616317727
3672,find the,2.3941734938977017
3673,good as,2.394082933607034
3674,africa,2.3938327637663144
3675,neither,2.3931370811200945
3676,chuck,2.392993524613367
3677,video love,2.391266400703216
3678,jews,2.3898904114756294
3679,more videos,2.389422962353216
3680,dreams,2.388066491497407
3681,you here,2.3874649674345094
3682,cancion,2.3863450516511953
3683,not saying,2.384819554811476
3684,island,2.3829553987899277
3685,it should,2.3827479067413666
3686,change the,2.3822095017995597
3687,magic,2.381845403414113
3688,the exact,2.3806927856078053
3689,right there,2.3800657751073335
3690,dislike this,2.3797019600933362
3691,do and,2.3785323163883056
3692,nice voice,2.3780914890579035
3693,nazi,2.3779480391235697
3694,heck,2.3778999452318543
3695,ruined,2.377288603352599
3696,purpose,2.3770837240048337
3697,one thing,2.3766080300979264
3698,skill,2.3763886431263965
3699,your mom,2.37635194977454
3700,hated,2.376036010224899
3701,is shit,2.3750332998603536
3702,feel so,2.374819900400513
3703,this has,2.374738326846871
3704,is cute,2.3746097167899443
3705,adele,2.3740654915592905
3706,woo,2.373811601903701
3707,cant even,2.3738052516792947
3708,slap,2.373792864828239
3709,to spell,2.371526297357531
3710,such an,2.3702613973608755
3711,these are,2.3698547123178737
3712,rid,2.369837330721431
3713,your self,2.368171397416917
3714,code,2.3679778523353696
3715,below,2.367794301592087
3716,the videos,2.367679978106809
3717,react to,2.367574900216237
3718,to sleep,2.367090996057073
3719,walking,2.3670587025321566
3720,perfection,2.366458665161229
3721,him in,2.366015146669698
3722,uploading,2.365901847485263
3723,as good,2.365456090428523
3724,ends,2.365390272329459
3725,apart,2.364889883426958
3726,video games,2.364457142308043
3727,no he,2.3633332737109956
3728,that kid,2.3631581442391822
3729,video it,2.3622722746353935
3730,audio,2.361530482248076
3731,girl on,2.3608609246462975
3732,on him,2.360617210878667
3733,like in,2.3602509015211997
3734,to call,2.3592350810819824
3735,you wanna,2.358364755982902
3736,co,2.3581163860841023
3737,love all,2.3572565836828963
3738,you actually,2.3570966356089
3739,no no,2.3560272919742706
3740,strange,2.355458901453701
3741,very well,2.35494860896779
3742,coz,2.3547955900997994
3743,chills,2.354401797585615
3744,this bitch,2.353237011685952
3745,hella,2.3531406351860267
3746,football,2.353056810979957
3747,morning,2.352955720624132
3748,shall,2.352728026400285
3749,but why,2.352481133332618
3750,down to,2.3522886114035337
3751,wenn,2.352276735945354
3752,chicks,2.3519432302711007
3753,lies,2.3502385432358963
3754,birth,2.349615112913606
3755,before it,2.3487727270232943
3756,written,2.3487532979880283
3757,way it,2.3481590455051697
3758,bug,2.346918554616278
3759,bella,2.346830409433977
3760,would say,2.346793672729199
3761,makes it,2.344945681975814
3762,daddy,2.344875566051239
3763,one with,2.344101589665788
3764,update,2.3432707573184004
3765,all your,2.343111670989871
3766,stuff like,2.3426988242958924
3767,so proud,2.34266267514587
3768,hd,2.342086106944356
3769,tour,2.341152035645174
3770,now it,2.3404754390692095
3771,fingers,2.3403423965958186
3772,liked it,2.340263938144436
3773,to eat,2.3393067888458465
3774,is from,2.3392640872029085
3775,the love,2.3392440446699614
3776,is sick,2.339189956967911
3777,milk,2.3391230647154546
3778,how long,2.338239292249765
3779,towards,2.337814277377985
3780,saved,2.3377251248620574
3781,sharing,2.337600969852938
3782,call of,2.336515412050774
3783,on earth,2.3361892789360375
3784,your video,2.3353432239108747
3785,tank,2.334948979928054
3786,really great,2.3347579462968904
3787,argument,2.334231845889434
3788,fuck that,2.3336998189640985
3789,of youtube,2.332675515017785
3790,runs,2.332656417753372
3791,winner,2.332570720631363
3792,had no,2.332553840523705
3793,diamond,2.3323842096521044
3794,49,2.3323205746367286
3795,im just,2.331245893622236
3796,hoping,2.331153972927665
3797,oder,2.330089316460088
3798,you watch,2.3297609165037767
3799,is coming,2.3295576070725086
3800,fucking stupid,2.329333993177965
3801,spelling,2.329324562103231
3802,to meet,2.329073295304917
3803,she would,2.3284605055202654
3804,people say,2.3283921314642937
3805,mucho,2.3281756985975757
3806,in life,2.327670570911719
3807,ross,2.327490269624439
3808,college,2.326534709604868
3809,purple,2.326377694453724
3810,pretty and,2.3250824791266247
3811,don make,2.3238888690198847
3812,as long,2.323447666648315
3813,great voice,2.320853482531687
3814,shit on,2.3207199285615974
3815,totally agree,2.319834016378508
3816,for being,2.3198254940838727
3817,people think,2.319523575902834
3818,my ears,2.319460637694377
3819,lmaooo,2.3183749288344973
3820,era,2.318362734628099
3821,this man,2.318020976201224
3822,from this,2.317161539795684
3823,what happens,2.3166521457814344
3824,it better,2.3165117012478382
3825,coming out,2.3160911159476125
3826,lol omg,2.3160225070315787
3827,amazing this,2.315841454889683
3828,good in,2.315822037725715
3829,rights,2.3147173197405797
3830,much you,2.3128158026925387
3831,video on,2.312538264600804
3832,deine,2.3114441596493838
3833,lauren,2.311309007115259
3834,me with,2.3098718178153606
3835,the songs,2.3095670780425874
3836,im sure,2.3082501776689894
3837,talking to,2.307841299851448
3838,todos,2.3075380663682576
3839,have great,2.3072104560408566
3840,clever,2.3056144287184424
3841,rid of,2.304725050307483
3842,let the,2.303687572965957
3843,it very,2.303154918008284
3844,is hilarious,2.3020278030796475
3845,girls are,2.301801746352183
3846,how could,2.3014428138957883
3847,gotten,2.301428287611576
3848,and had,2.3013737354135837
3849,info,2.301274305213718
3850,hating on,2.3011173626202854
3851,faces,2.3009266768533028
3852,handle,2.3007150296341488
3853,be mean,2.2986375511223414
3854,jessie,2.298127198228344
3855,trolls,2.2964744412649676
3856,wut,2.296327182397507
3857,singers,2.2963151646700286
3858,oh well,2.295855179169082
3859,me at,2.2957695170862342
3860,off of,2.2955864998506508
3861,and some,2.2954552674347717
3862,extremely,2.294460631125758
3863,lol xd,2.293817909202981
3864,off to,2.2937967450570245
3865,mean you,2.2931495849216716
3866,prove,2.293052059748194
3867,she does,2.2923968372090973
3868,babe,2.2903630693709482
3869,gang,2.2903270130098026
3870,57,2.2900002486081643
3871,here and,2.2899165977277423
3872,fr,2.2898884374716726
3873,cam,2.28912190970732
3874,devil,2.2889389647086946
3875,dont understand,2.288067667318491
3876,and know,2.2875588528379276
3877,suicide,2.2858250994165688
3878,like and,2.2856815228665446
3879,you probably,2.2854195638034307
3880,people do,2.2852060489916965
3881,freak,2.2835827556733346
3882,the thing,2.283532046106393
3883,bullied,2.282141978425629
3884,what an,2.2811998752370197
3885,it how,2.281195318441507
3886,my videos,2.279879617221996
3887,the part,2.2771152534259684
3888,song about,2.277090558925404
3889,the kids,2.2770397053143983
3890,piss,2.276997026631826
3891,and hope,2.276440184054123
3892,ohhh,2.276210785628083
3893,silly,2.275758596399736
3894,that great,2.2757119364724834
3895,so don,2.274419255232878
3896,are beautiful,2.274399927442728
3897,no offense,2.2743280591518547
3898,moron,2.273297627104254
3899,content,2.273238027765802
3900,hurts,2.2726689131344293
3901,freedom,2.271670832381045
3902,ian,2.2712034622369037
3903,me want,2.270854959463646
3904,love and,2.2705777838937453
3905,edit,2.269304753409937
3906,you your,2.268497568515337
3907,just not,2.268199617999527
3908,do people,2.266468694376621
3909,act like,2.2662624297061233
3910,opinions,2.2661564563593344
3911,society,2.265666017804496
3912,writing,2.26420571076504
3913,ban,2.2633564338384367
3914,the dog,2.26330518427241
3915,slender,2.2622883460773258
3916,hack,2.262168270744579
3917,___,2.2616196080332136
3918,are more,2.2615783355117407
3919,somehow,2.2612789743376593
3920,haha you,2.2611534825192714
3921,was one,2.2607410848808382
3922,to save,2.258592108933964
3923,stephen,2.2585557487971615
3924,that its,2.2585384372589505
3925,play it,2.2582061773240847
3926,daily,2.25786387400911
3927,cant stop,2.257437110929578
3928,doll,2.2570293479097767
3929,whoa,2.2567400176691885
3930,comment on,2.2560046589336764
3931,at your,2.2558618185053354
3932,sum,2.2552713556806636
3933,the middle,2.25466125774799
3934,from what,2.254659629145525
3935,not trying,2.2545518736267804
3936,work on,2.2543468670859554
3937,justin beiber,2.253611000676359
3938,certain,2.2534250331662564
3939,same here,2.253384484242303
3940,joking,2.2519748054483797
3941,out to,2.2514856312174825
3942,dave,2.250673977606668
3943,it before,2.250607710400113
3944,the like,2.250306496249104
3945,and keep,2.2490533411238194
3946,breaking,2.2489596735566577
3947,why he,2.2482999606246112
3948,industry,2.2481927581121885
3949,your head,2.2480962098966244
3950,grew,2.2477733004689004
3951,accept,2.247230288237474
3952,in music,2.247201847613441
3953,have your,2.2467506833986217
3954,first comment,2.246694567364725
3955,tells,2.246607522790922
3956,feelings,2.2464832449580943
3957,happen to,2.244709799899124
3958,will not,2.2438302952786895
3959,just jealous,2.243516233448997
3960,nathan,2.243313975756978
3961,thats the,2.2427345130259067
3962,beating,2.2423594226878065
3963,would do,2.2413642651934755
3964,this would,2.241291195387969
3965,stop watching,2.2409392593104434
3966,lady gaga,2.2393883365580405
3967,53,2.2391370561938913
3968,but your,2.2390427935075095
3969,man is,2.2382456111484843
3970,but at,2.2381273959779855
3971,____,2.237416197512875
3972,cant sing,2.2372194966178904
3973,day and,2.2369796531573893
3974,lindo,2.236802889436112
3975,take it,2.2367029570191486
3976,qui,2.2364446581579904
3977,deal with,2.2362439827524097
3978,it now,2.236158110060234
3979,and for,2.2352765781108017
3980,blonde,2.2351150901470245
3981,added,2.234403383545726
3982,sure if,2.234201771200488
3983,to run,2.233872717775236
3984,when did,2.23321995704682
3985,would never,2.232409233311277
3986,be awesome,2.2323203900507
3987,are saying,2.2322200511640578
3988,about your,2.2320034308510084
3989,he didnt,2.2317947684517168
3990,just get,2.231641322433589
3991,bra,2.231558450085716
3992,brothers,2.231073488886393
3993,so why,2.2310269587490126
3994,dont be,2.2310083271149437
3995,commenting,2.2307607958243416
3996,owned,2.23013948855192
3997,products,2.230073333150415
3998,hell yeah,2.22948825149536
3999,she doesn,2.2293604047895568
4000,considered,2.2293204555808717
4001,atheist,2.2292312484856383
4002,realy,2.229077857015273
4003,she like,2.2290589951128874
4004,booty,2.2290401073407273
4005,up this,2.228579524488562
4006,corner,2.2275587991102372
4007,lol its,2.226450285042917
4008,didn even,2.225864749111895
4009,hmmm,2.2257513482178237
4010,and never,2.225749376186645
4011,st,2.22517654338204
4012,irish,2.225137691213475
4013,bad ass,2.22482236815207
4014,korea,2.2247708816073715
4015,faith,2.2245423734597063
4016,re going,2.2242067409018103
4017,ran,2.2240592068679996
4018,bitch you,2.2239852147749644
4019,knife,2.2236079926637142
4020,flash,2.2234901524632744
4021,sing it,2.2230682135647024
4022,but also,2.222985923281708
4023,go get,2.2227372133728296
4024,sus,2.222324619034301
4025,point of,2.2216114783461833
4026,now this,2.221365962829917
4027,you what,2.221284911830808
4028,just shut,2.221191762145259
4029,my face,2.220485030460399
4030,fuck did,2.2204521597831
4031,we do,2.2197596153780177
4032,so yeah,2.219637090811365
4033,and why,2.2188179251133606
4034,giant,2.2187110927394107
4035,send me,2.21848481164753
4036,gracias,2.2179548334214356
4037,thought this,2.217792916995511
4038,noise,2.2173854587464623
4039,hate you,2.217017314417984
4040,who was,2.2170129305856014
4041,4th,2.2162348560392084
4042,quien,2.2161348706056367
4043,have never,2.2153742686044864
4044,musical,2.2146180875348436
4045,dumb ass,2.2143603059437154
4046,repeat,2.2142137972982834
4047,the start,2.21406261327298
4048,que no,2.2138587331256017
4049,business,2.213610429869493
4050,off and,2.213515450366351
4051,didnt know,2.213388585875733
4052,thanks man,2.212926902770221
4053,me how,2.2127672783806656
4054,the band,2.212622158592272
4055,they need,2.211983404814314
